customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2651-ZCBXV,1,0,0,0,54,1,1,1,1,1,0,1,1,1,2,1,1,108.0,5760.64990234375,0
3316-UWXUY,1,0,0,0,50,1,0,1,1,1,0,1,0,1,0,1,1,93.5,4747.5,0
8937-RDTHP,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,3,84.5999984741211,84.5999984741211,1
7083-MIOPC,0,0,0,0,72,1,0,2,0,0,0,0,0,1,2,0,1,20.25,1566.9000244140625,0
1984-GPTEH,0,0,0,0,29,1,1,2,0,0,0,0,0,1,0,0,2,25.149999618530273,702.0,0
1251-KRREG,1,0,0,0,2,1,1,0,0,1,0,0,0,0,0,1,3,54.400001525878906,114.0999984741211,1
0621-JFHOL,0,0,0,0,10,0,0,0,0,0,0,1,0,0,2,1,3,29.600000381469727,299.04998779296875,0
9903-LYSAB,1,0,1,0,18,1,1,1,0,0,0,0,0,0,0,1,2,73.1500015258789,1305.949951171875,0
0094-OIFMO,0,1,0,0,11,1,0,1,0,1,0,0,1,1,0,1,2,95.0,1120.300048828125,1
9227-UAQFT,1,0,0,0,16,1,0,2,0,0,0,0,0,1,2,0,3,19.75,284.3500061035156,0
7301-ABVAD,0,0,0,0,72,1,1,0,0,1,1,1,1,1,2,0,0,86.5999984741211,6350.5,0
6614-FHDBO,1,0,0,0,72,1,1,1,0,1,1,1,1,1,2,0,0,109.19999694824219,7878.2998046875,0
7576-ASEJU,0,0,1,1,41,1,0,0,1,0,0,1,1,1,1,1,1,74.69999694824219,3187.64990234375,0
9058-HRZSV,0,1,1,0,65,1,0,1,1,1,1,0,0,1,0,0,2,94.4000015258789,6126.14990234375,0
4522-AKYLR,0,1,0,0,13,1,0,0,0,1,1,0,0,0,0,1,2,54.79999923706055,731.2999877929688,0
0221-WMXNQ,1,1,0,0,4,1,0,1,1,0,0,0,0,0,0,0,2,75.3499984741211,273.3999938964844,0
0303-UNCIP,1,0,0,0,41,1,1,0,0,0,1,0,0,1,1,0,3,65.0,2531.800048828125,0
9947-OTFQU,1,1,0,0,15,1,0,1,0,1,0,0,0,0,0,1,2,74.4000015258789,1074.300048828125,1
0322-YINQP,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,3,48.54999923706055,48.54999923706055,1
0959-WHOKV,1,0,0,0,42,1,1,1,1,1,1,0,0,1,1,1,2,99.0,4298.4501953125,0
4075-JFPGR,0,0,1,0,51,1,0,1,1,1,1,0,1,0,1,1,2,93.5,4619.5498046875,0
4629-NRXKX,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,2,70.4000015258789,147.14999389648438,1
9514-JDSKI,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,2,40.20000076293945,40.20000076293945,1
3282-ZISZV,1,0,0,1,32,1,1,0,0,1,1,1,1,1,1,0,1,83.69999694824219,2633.300048828125,0
3675-YDUPJ,1,0,0,0,10,1,0,2,0,0,0,0,0,1,0,1,3,19.850000381469727,193.0500030517578,0
4111-BNXIF,0,0,1,1,67,0,0,0,0,1,1,1,1,1,2,1,2,59.54999923706055,4103.89990234375,0
7017-VFHAY,0,0,1,1,61,1,1,1,1,1,1,1,1,1,2,0,1,115.0999984741211,7008.14990234375,0
6655-LHBYW,1,0,0,0,50,1,1,1,1,1,1,1,1,1,1,0,1,114.3499984741211,5791.10009765625,0
4959-JOSRX,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,44.599998474121094,80.55000305175781,1
5046-NUHWD,0,1,1,0,29,0,0,0,1,0,1,0,0,1,0,1,2,45.0,1228.6500244140625,0
7273-TEFQD,1,1,0,0,3,0,0,0,0,0,1,0,0,1,0,1,2,41.150001525878906,132.1999969482422,1
3606-TWKGI,1,1,0,0,13,1,1,1,0,1,1,0,1,1,0,1,2,106.9000015258789,1364.300048828125,1
7529-ZDFXI,1,1,1,0,57,1,1,1,0,1,0,0,0,1,0,1,2,89.8499984741211,4925.35009765625,0
7605-BDWDC,0,0,0,0,31,0,0,0,1,1,0,1,0,1,2,1,0,49.849998474121094,1520.0999755859375,0
1950-KSVVJ,0,0,1,0,45,1,1,1,1,1,1,1,1,1,1,0,3,113.30000305175781,5032.25,0
0123-CRBRT,0,0,1,1,61,1,1,0,1,1,1,1,1,1,2,0,3,88.0999984741211,5526.75,0
6292-TOSSS,1,0,0,0,50,1,1,2,0,0,0,0,0,1,2,0,0,24.899999618530273,1195.25,0
3197-ARFOY,0,1,0,0,19,1,0,1,1,1,0,1,1,1,0,1,3,105.0,2007.25,0
6323-AYBRX,1,0,0,0,59,1,0,2,0,0,0,0,0,1,2,0,3,19.350000381469727,1099.5999755859375,1
7014-ZZXAW,0,0,1,0,71,1,1,2,0,0,0,0,0,1,2,1,1,24.25,1732.949951171875,0
4385-GZQXV,0,1,0,0,16,1,0,1,0,0,0,1,1,1,0,1,2,94.44999694824219,1511.199951171875,1
7633-MVPUY,1,0,1,0,57,1,0,0,1,1,0,1,0,0,2,1,2,59.75,3450.14990234375,0
6366-ZGQGL,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24.799999237060547,24.799999237060547,1
4716-HHKQH,1,1,1,0,20,1,1,1,0,1,0,1,1,1,0,0,2,107.05000305175781,2172.050048828125,0
5940-AHUHD,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.5999984741211,70.5999984741211,1
6432-TWQLB,1,0,1,0,5,1,1,1,0,1,0,1,0,0,0,1,2,85.4000015258789,401.1000061035156,1
4484-GLZOU,0,0,1,0,52,1,1,1,0,1,1,0,1,1,0,1,2,105.05000305175781,5624.85009765625,1
3179-GBRWV,1,1,1,0,21,1,0,0,1,1,0,0,0,1,0,1,0,64.94999694824219,1339.800048828125,0
8645-KWHJO,1,0,0,0,14,0,0,0,0,0,1,1,1,1,0,1,2,55.0,771.9500122070312,0
4130-MZLCC,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,50.54999923706055,244.75,0
0314-TKOSI,0,0,0,0,6,1,0,0,1,1,0,0,0,0,0,0,3,55.150001525878906,322.8999938964844,0
8229-MYEJZ,0,0,0,0,10,1,0,0,0,1,0,0,0,0,0,0,2,51.20000076293945,498.25,0
2080-SRCDE,0,0,0,1,1,1,1,2,0,0,0,0,0,1,0,0,3,25.399999618530273,25.399999618530273,0
9577-WJVCQ,0,0,0,0,68,1,1,0,1,0,0,0,0,0,0,0,3,54.45000076293945,3687.75,0
9512-UIBFX,1,0,1,1,18,1,0,1,0,0,1,0,1,1,0,0,3,95.1500015258789,1779.949951171875,1
6202-DYYFX,0,0,0,0,22,1,1,1,0,0,0,0,0,0,1,1,1,76.0,1783.5999755859375,0
3808-HFKDE,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,1,2,44.349998474121094,927.1500244140625,0
5583-SXDAG,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.0,70.0,1
3488-PGMQJ,1,1,0,0,8,1,0,1,0,1,0,0,0,0,0,1,2,74.5,606.5499877929688,1
3580-REOAC,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,1,44.849998474121094,435.3999938964844,1
7534-BFESC,1,1,0,0,24,1,1,1,0,0,0,0,0,0,0,1,2,76.0999984741211,1712.699951171875,1
3727-OWVYD,1,0,0,0,35,1,0,0,1,1,1,0,0,0,1,0,3,61.20000076293945,2021.199951171875,0
2294-SALNE,1,0,1,1,23,1,0,1,0,1,1,1,0,0,1,0,3,86.80000305175781,1940.800048828125,0
4847-TAJYI,0,1,0,0,6,1,0,1,0,0,0,0,1,1,0,1,2,89.3499984741211,567.7999877929688,0
1563-IWQEX,0,0,0,0,12,1,0,2,0,0,0,0,0,1,0,0,3,19.700000762939453,220.35000610351562,0
8203-XJZRC,1,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,3,20.25,20.25,0
6556-DBKZF,0,0,1,1,71,1,0,1,0,0,1,0,0,0,2,0,2,76.05000305175781,5436.4501953125,0
6851-WEFYX,1,1,1,0,35,1,1,1,0,0,1,0,1,1,0,1,2,100.80000305175781,3437.5,0
2985-JUUBZ,1,0,1,1,40,1,1,0,0,0,1,0,1,1,0,1,2,74.55000305175781,3015.75,0
6390-DSAZX,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,3,73.5999984741211,73.5999984741211,1
0895-LMRSF,1,0,0,0,23,1,0,0,0,0,0,0,1,1,1,1,0,64.9000015258789,1509.800048828125,0
8098-LLAZX,0,1,0,0,4,1,1,1,0,0,0,0,1,1,0,1,2,95.44999694824219,396.1000061035156,1
8266-VBFQL,1,0,0,0,4,1,0,1,0,0,1,1,0,1,0,1,2,90.4000015258789,356.6499938964844,0
8181-YHCMF,0,0,1,1,68,0,0,0,0,1,1,1,1,1,2,0,1,60.29999923706055,4109.0,0
2240-HSJQD,1,0,0,1,38,1,1,1,0,1,0,0,0,0,0,1,3,81.8499984741211,3141.699951171875,0
1248-DYXUB,1,0,1,1,52,1,1,2,0,0,0,0,0,1,2,0,3,24.799999237060547,1229.0999755859375,0
0265-EDXBD,1,1,1,0,32,1,1,1,0,0,0,0,0,0,0,1,2,74.9000015258789,2303.35009765625,1
4115-BNPJY,1,0,1,1,29,1,0,0,0,0,1,1,1,1,2,0,3,75.55000305175781,2054.39990234375,0
3167-SNQPL,1,1,1,1,38,1,1,1,0,1,0,0,1,1,0,0,2,101.1500015258789,3741.85009765625,0
4091-TVOCN,1,0,0,1,48,1,1,0,1,0,1,0,1,1,1,1,1,78.75,3682.449951171875,0
1098-TDVUQ,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,1,0,19.25,19.25,0
7277-OZCGZ,0,0,0,0,22,1,0,1,1,0,0,1,0,1,0,1,2,89.05000305175781,1886.25,0
1557-EMYVT,0,0,0,0,43,1,1,1,1,1,1,1,1,1,2,0,1,115.05000305175781,4895.10009765625,0
2799-ARNLO,0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,1,2,69.3499984741211,341.6000061035156,0
7563-BIUPC,1,0,0,0,5,1,0,1,0,0,0,0,1,0,0,1,2,80.5999984741211,415.54998779296875,1
5027-YOCXN,1,0,1,1,51,1,1,1,1,1,0,1,1,1,1,0,1,110.05000305175781,5686.39990234375,0
3973-SKMLN,1,0,0,0,71,1,0,2,0,0,0,0,0,1,2,1,1,19.899999618530273,1355.0999755859375,0
2321-OMBXY,0,0,1,1,38,1,0,0,1,1,0,1,1,1,1,0,1,80.30000305175781,3058.64990234375,1
2840-XANRC,1,1,1,0,24,1,0,1,0,0,1,0,1,1,0,1,2,93.1500015258789,2231.050048828125,1
6745-JEFZB,1,0,1,0,35,1,1,1,0,0,0,1,1,0,0,1,1,91.5,3236.35009765625,0
5020-ZSTTY,0,1,0,0,54,1,1,0,1,1,0,1,1,1,1,0,0,82.44999694824219,4350.10009765625,1
9880-TDQAC,0,0,1,1,72,0,0,0,0,1,1,1,1,1,2,1,2,60.0,4264.0,0
8705-WZCYL,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,44.79999923706055,44.79999923706055,0
7102-JJVTX,0,0,1,1,9,1,0,0,1,0,0,0,0,0,1,0,3,48.599998474121094,422.29998779296875,0
8626-PTQGE,1,0,0,0,69,0,0,0,1,1,0,1,1,1,2,1,0,60.04999923706055,4176.7001953125,0
4983-CLMLV,0,0,1,0,52,1,1,1,0,1,0,1,1,1,0,1,1,102.69999694824219,5138.10009765625,0
5701-YVSVF,0,1,1,0,11,1,0,1,0,0,0,1,1,0,0,1,2,82.9000015258789,880.0499877929688,0
5804-LEPIM,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.3499984741211,139.0500030517578,1
5697-GOMBF,0,1,1,1,28,0,0,0,0,0,0,0,1,0,0,1,2,35.900001525878906,973.6500244140625,0
2739-CACDQ,0,1,0,0,17,1,1,1,0,0,1,0,0,0,0,1,1,82.6500015258789,1470.050048828125,0
9385-EHGDO,0,0,1,1,35,1,0,2,0,0,0,0,0,1,2,1,3,19.850000381469727,739.3499755859375,0
9498-FIMXL,0,0,0,0,8,1,0,2,0,0,0,0,0,1,1,1,3,19.200000762939453,161.9499969482422,0
2379-GYFLQ,1,0,0,0,46,1,1,1,0,1,1,0,1,0,1,1,1,94.9000015258789,4422.9501953125,0
0122-OAHPZ,0,0,0,0,7,1,1,1,0,0,0,0,0,0,0,1,2,73.8499984741211,511.25,1
2868-SNELZ,0,0,0,0,2,1,1,1,0,0,1,0,0,0,0,0,3,80.5999984741211,155.8000030517578,1
4322-RCYMT,1,0,1,1,68,1,1,0,0,1,1,1,0,1,1,1,0,75.80000305175781,5293.9501953125,1
6680-NENYN,0,0,0,0,43,1,1,1,0,1,1,0,1,1,2,1,2,104.5999984741211,4759.85009765625,1
2088-IEBAU,0,0,0,0,68,1,1,0,1,1,1,1,1,1,2,1,2,88.1500015258789,6148.4501953125,0
7982-VCELR,0,0,0,0,36,1,0,1,0,1,0,0,1,1,0,1,1,94.80000305175781,3565.64990234375,0
1343-EHPYB,1,0,1,0,63,1,1,1,0,1,1,0,1,1,0,1,2,103.4000015258789,6603.0,1
6035-BXTTY,0,1,0,0,32,1,0,0,0,1,0,1,0,0,0,0,0,54.650001525878906,1830.0999755859375,0
6885-PKOAM,0,0,1,0,71,1,1,0,1,1,1,1,1,1,2,0,1,85.75,6223.7998046875,0
7520-HQWJU,0,0,1,1,66,1,1,0,1,1,1,0,0,0,0,1,0,67.44999694824219,4508.64990234375,0
9639-BUJXT,1,0,0,0,63,1,0,2,0,0,0,0,0,1,1,0,3,20.5,1328.1500244140625,0
5924-SNGKP,0,0,0,1,41,1,0,2,0,0,0,0,0,1,1,1,1,20.25,865.0,0
0021-IKXGC,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,2,72.0999984741211,72.0999984741211,0
2034-GDRCN,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,1,2,90.4000015258789,168.1999969482422,1
8966-SNIZF,0,0,1,0,70,1,0,2,0,0,0,0,0,1,2,0,0,19.450000762939453,1303.5,0
6243-OZGFH,0,0,0,0,23,0,0,0,0,0,0,0,1,1,0,1,2,44.95000076293945,996.8499755859375,0
4654-DLAMQ,0,1,1,0,64,1,0,1,1,1,1,0,0,1,1,0,0,97.0,6430.89990234375,0
0513-RBGPE,1,0,1,1,37,1,1,0,1,0,1,1,0,0,2,1,1,62.79999923706055,2278.75,0
5160-UXJED,1,0,0,1,17,1,0,0,0,0,0,0,0,0,1,0,3,44.599998474121094,681.4000244140625,0
4115-NZRKS,0,1,0,0,7,1,0,1,0,0,0,0,1,1,0,1,2,89.1500015258789,574.3499755859375,0
0219-YTZUE,1,0,1,1,4,1,1,1,0,1,1,0,0,0,0,1,0,84.80000305175781,371.8999938964844,1
0623-IIHUG,0,1,0,0,21,0,0,0,1,0,0,0,1,0,0,1,2,41.900001525878906,840.0999755859375,1
4572-DVCGN,0,0,0,0,10,1,0,1,0,0,0,0,0,1,0,1,0,80.25,846.0,1
3351-NGXYI,0,1,0,0,16,1,1,0,1,0,0,0,0,0,0,1,2,54.099998474121094,889.0,0
8984-EYLLL,1,0,1,0,64,1,1,1,0,1,0,1,1,1,2,1,2,105.25,6823.39990234375,0
9057-MSWCO,1,1,1,0,27,0,0,0,1,0,0,0,0,0,0,0,1,30.75,805.0999755859375,1
9833-TGFHX,1,0,1,1,42,1,1,1,1,0,0,0,1,1,1,0,2,97.0999984741211,4016.75,0
9294-TDIPC,1,0,0,1,5,1,0,2,0,0,0,0,0,1,0,0,3,20.200000762939453,83.75,0
5229-DTFYB,0,0,0,0,41,1,0,1,0,1,0,1,1,1,2,1,0,98.80000305175781,3959.14990234375,0
0104-PPXDV,1,0,1,0,58,1,0,0,0,0,1,0,0,0,1,0,1,50.29999923706055,2878.550048828125,0
5176-LMJXE,0,0,0,0,47,1,0,2,0,0,0,0,0,1,2,1,3,20.549999237060547,945.7000122070312,0
3583-KRKMD,1,0,0,0,18,1,0,1,0,0,0,1,0,0,0,1,0,75.9000015258789,1373.050048828125,0
1010-DIAUQ,1,0,0,0,5,1,0,1,0,0,1,0,1,1,0,0,0,96.5,492.54998779296875,1
9069-LGEUL,1,0,1,0,23,1,0,0,1,0,0,0,0,1,0,1,0,59.95000076293945,1406.0,0
7302-ZHMHP,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,3,19.149999618530273,19.149999618530273,0
9571-EDEBV,1,0,1,0,71,1,1,1,0,0,1,0,1,1,1,1,1,98.6500015258789,6962.85009765625,0
3520-FJGCV,1,0,1,1,72,1,1,1,1,1,1,1,1,1,2,1,1,112.5999984741211,8126.64990234375,0
6563-VRERX,1,0,1,1,33,1,0,2,0,0,0,0,0,1,1,0,3,20.600000381469727,690.25,0
0259-GBZSH,1,0,0,0,2,1,1,1,0,0,0,0,1,0,0,1,2,85.6500015258789,181.5,1
6122-EFVKN,1,0,0,1,24,0,0,0,1,0,0,1,0,0,2,0,3,35.75,830.7999877929688,0
2805-EDJPQ,0,0,1,1,56,1,1,1,0,1,1,1,0,1,1,1,1,99.75,5608.39990234375,0
6862-CQUMB,1,0,0,0,37,1,0,1,0,1,0,0,1,1,0,1,1,96.0999984741211,3646.800048828125,0
7156-MXBJE,0,0,0,0,43,1,1,0,0,1,1,1,1,1,1,0,1,85.0999984741211,3662.25,0
6158-HDPXZ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,25.350000381469727,25.350000381469727,0
9601-BRXPO,0,0,1,0,25,1,1,1,0,0,1,1,1,1,0,1,0,104.94999694824219,2566.5,1
2863-IMQDR,0,0,0,0,61,1,1,0,1,1,1,1,1,1,2,0,2,89.6500015258789,5308.7001953125,0
5686-CMAWK,1,0,0,0,17,1,1,1,0,0,1,1,0,0,1,0,2,86.75,1410.25,0
5651-CRHKQ,0,0,1,0,41,1,0,1,0,1,1,1,0,0,1,1,0,86.19999694824219,3339.050048828125,0
6905-NIQIN,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3,50.650001525878906,50.650001525878906,1
8204-YJCLA,1,1,1,1,72,0,0,0,1,1,1,1,1,1,2,1,0,64.80000305175781,4732.35009765625,0
5167-ZFFMM,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,90.8499984741211,90.8499984741211,1
6583-SZVGP,1,0,0,0,48,1,1,1,0,1,1,0,1,1,2,1,0,108.0999984741211,5067.4501953125,0
4895-TMWIR,1,1,1,0,11,1,0,2,0,0,0,0,0,1,0,0,3,19.950000762939453,214.75,1
0533-BNWKF,0,1,1,0,55,1,1,1,0,1,1,0,0,0,0,1,2,85.44999694824219,4874.7001953125,1
1708-PBBOA,0,0,0,0,42,0,0,0,1,1,1,1,0,1,1,1,2,54.75,2348.449951171875,0
8782-LKFPK,1,0,0,0,44,1,1,1,0,0,1,0,0,1,0,1,3,90.4000015258789,4063.0,0
5522-JBWMO,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,44.0,44.0,0
3597-MVHJT,0,0,0,0,27,1,1,1,0,0,0,0,1,1,0,1,0,95.5999984741211,2595.25,0
9774-NRNAU,1,1,1,0,27,1,1,0,0,1,1,1,1,1,0,1,0,84.80000305175781,2309.550048828125,0
0224-RLWWD,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,44.29999923706055,89.30000305175781,0
9967-ATRFS,0,0,0,0,19,1,0,2,0,0,0,0,0,1,0,0,3,19.899999618530273,367.54998779296875,0
3951-NJCVI,0,1,1,0,42,1,1,1,0,0,0,0,1,1,0,1,2,95.05000305175781,3944.5,0
2977-CEBSX,0,0,0,0,66,1,1,0,1,1,1,1,1,1,2,1,1,90.05000305175781,5965.9501953125,0
0177-PXBAT,1,1,1,0,33,1,1,1,1,0,1,1,1,1,0,1,0,109.9000015258789,3694.699951171875,0
6599-CEBNN,0,0,0,0,34,1,0,1,0,1,0,0,0,0,0,1,1,73.94999694824219,2524.449951171875,1
2519-ERQOJ,1,1,0,0,33,0,0,0,0,0,1,1,1,1,0,1,2,54.599998474121094,1803.699951171875,0
5876-QMYLD,0,0,1,1,23,1,0,2,0,0,0,0,0,1,1,0,3,20.049999237060547,415.1000061035156,0
2277-AXSDC,0,0,0,0,32,1,0,2,0,0,0,0,0,1,1,0,0,19.75,624.1500244140625,0
9442-JTWDL,0,0,0,0,11,1,0,2,0,0,0,0,0,1,1,0,1,20.049999237060547,237.6999969482422,0
0979-PHULV,1,0,1,1,69,1,1,1,0,0,1,0,1,1,0,1,1,99.44999694824219,7007.60009765625,1
3067-SVMTC,0,0,1,0,68,1,0,0,1,0,0,1,0,0,1,0,0,55.900001525878906,3848.800048828125,0
5495-GPSRW,1,0,0,0,20,1,0,2,0,0,0,0,0,1,2,1,3,19.700000762939453,419.3999938964844,0
7606-BPHHN,1,0,0,0,72,1,0,2,0,0,0,0,0,1,2,1,1,19.799999237060547,1468.75,0
4742-DRORA,1,0,1,1,60,1,1,1,1,0,1,0,1,0,1,1,0,95.4000015258789,5812.0,0
0111-KLBQG,1,1,1,1,32,1,0,1,0,1,0,0,1,1,0,1,3,93.94999694824219,2861.449951171875,0
4800-VHZKI,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,1,3,19.899999618530273,19.899999618530273,1
7989-CHGTL,1,0,0,0,1,1,0,2,0,0,0,0,0,1,0,1,3,19.600000381469727,19.600000381469727,1
0334-GDDSO,1,1,0,0,3,1,1,1,0,1,0,0,0,0,0,1,2,81.3499984741211,233.6999969482422,1
4163-NCJAK,0,0,1,0,46,1,1,2,0,0,0,0,0,1,1,1,0,24.450000762939453,1066.1500244140625,0
5233-AOZUF,0,0,1,0,29,1,1,1,0,0,0,0,0,0,0,1,2,74.94999694824219,2149.050048828125,0
5973-EJGDP,1,0,0,0,51,1,1,1,0,1,1,1,0,0,0,1,2,87.3499984741211,4473.0,0
1996-DBMUS,0,1,1,0,48,1,0,1,0,0,0,0,0,0,0,1,0,70.6500015258789,3545.050048828125,0
7916-VCCPB,0,0,1,1,16,1,0,1,0,1,0,0,0,0,0,0,0,73.25,1195.75,0
4686-GEFRM,1,0,1,0,70,1,1,1,0,1,1,1,0,1,2,1,0,98.69999694824219,6858.89990234375,0
5249-QYHEX,0,0,1,1,40,1,1,2,0,0,0,0,0,1,2,1,3,24.799999237060547,1024.699951171875,0
0578-SKVMF,0,0,1,1,22,1,0,1,0,1,0,0,0,1,0,0,2,83.30000305175781,1845.9000244140625,1
5564-NEMQO,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,75.30000305175781,75.30000305175781,1
2233-FAGXV,0,0,1,1,5,1,1,2,0,0,0,0,0,1,0,1,3,24.299999237060547,132.25,0
5605-IYGFG,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,1,0,69.8499984741211,515.4500122070312,0
7663-ZTEGJ,1,0,0,1,29,1,1,1,0,1,1,1,0,1,1,0,1,100.55000305175781,2830.449951171875,0
3935-TBRZZ,1,0,1,1,44,1,1,2,0,0,0,0,0,1,1,0,3,25.700000762939453,1110.5,0
8111-BKVDS,0,0,0,0,10,0,0,0,1,1,1,0,0,0,0,0,0,40.70000076293945,449.29998779296875,0
2055-SIFSS,0,1,1,0,55,1,1,0,0,0,0,0,0,0,0,0,0,51.650001525878906,2838.550048828125,0
2806-MLNTI,1,1,1,0,52,1,1,1,0,1,1,0,1,1,1,1,0,105.0999984741211,5376.39990234375,0
8734-DKSTZ,0,0,1,1,10,1,1,1,0,0,0,0,0,1,0,0,2,85.94999694824219,858.5999755859375,0
4360-PNRQB,1,0,0,0,18,1,1,1,0,0,0,0,0,0,0,1,0,75.5999984741211,1395.050048828125,0
6152-ONASV,0,0,1,0,68,1,1,0,1,0,0,1,0,0,1,0,0,58.25,3975.699951171875,0
9063-ZGTUY,0,0,1,1,61,1,0,2,0,0,0,0,0,1,0,1,3,19.399999618530273,1182.550048828125,1
7781-HVGMK,0,0,1,1,72,0,0,0,1,1,1,1,1,1,2,1,1,65.19999694824219,4784.4501953125,0
2181-UAESM,1,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,2,53.45000076293945,119.5,0
2957-LOLHO,1,0,0,0,12,1,0,0,0,0,0,0,0,0,0,1,0,45.400001525878906,518.9000244140625,1
6048-NJXHX,1,0,1,0,41,1,0,2,0,0,0,0,0,1,2,1,2,19.75,899.4500122070312,0
2320-SLKMB,0,0,0,0,26,0,0,0,0,0,1,1,1,0,0,1,1,44.45000076293945,1183.800048828125,0
4980-URKXC,1,0,1,0,36,1,0,2,0,0,0,0,0,1,1,0,0,20.850000381469727,720.0499877929688,0
4376-KFVRS,1,0,1,1,72,1,1,1,1,1,1,1,1,1,2,1,1,114.05000305175781,8468.2001953125,0
5886-VLQVU,1,0,1,0,35,1,1,1,0,0,0,1,0,1,0,1,0,89.8499984741211,3161.199951171875,0
3577-AMVUX,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,3,55.04999923706055,55.04999923706055,0
0771-WLCLA,0,0,1,1,16,1,1,1,1,0,1,1,1,1,0,1,2,112.94999694824219,1882.550048828125,0
5628-RKIFK,0,1,0,0,49,1,1,1,1,0,0,0,1,1,0,0,1,101.55000305175781,5070.39990234375,0
0206-TBWLC,0,0,1,0,54,1,1,1,1,1,1,1,1,1,1,1,3,114.6500015258789,6049.5,0
2937-FTHUR,0,0,0,1,18,1,1,0,1,0,0,0,0,1,0,0,2,64.80000305175781,1166.699951171875,0
1910-FMXJM,0,0,1,0,36,1,0,1,0,0,0,0,0,1,0,0,2,80.4000015258789,2937.64990234375,0
7752-XUSCI,0,0,0,0,60,1,1,1,0,1,1,0,1,1,0,1,2,105.9000015258789,6396.4501953125,1
4110-PFEUZ,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,69.55000305175781,69.55000305175781,1
0732-OCQOC,0,0,1,1,52,1,1,2,0,0,0,0,0,1,2,1,0,25.049999237060547,1270.25,0
5168-MSWXT,1,0,1,1,8,1,0,1,0,0,1,0,1,1,0,1,2,94.75,759.5499877929688,0
1090-ESELR,1,0,1,1,72,1,0,1,1,1,0,1,1,1,2,0,0,105.5,7611.5498046875,0
8592-PLTMQ,0,0,0,0,64,1,1,2,0,0,0,0,0,1,1,0,3,24.700000762939453,1642.75,0
5760-WRAHC,0,1,0,0,22,1,0,0,1,0,1,1,0,1,0,1,3,69.75,1545.4000244140625,0
8847-GEOOQ,1,0,1,0,60,0,0,0,0,1,1,1,1,1,0,1,0,60.20000076293945,3582.39990234375,0
0256-LTHVJ,0,0,1,1,28,1,0,1,0,0,0,0,0,1,0,1,2,81.05000305175781,2227.10009765625,1
4785-FCIFB,0,0,1,0,61,1,1,2,0,0,0,0,0,1,2,0,3,24.399999618530273,1417.9000244140625,0
8313-NDOIA,0,0,0,0,24,1,1,1,0,1,1,0,1,1,0,1,2,104.1500015258789,2494.64990234375,0
5149-CUZUJ,1,0,1,1,28,1,0,1,0,1,1,1,1,0,1,0,0,92.9000015258789,2768.35009765625,0
0942-KOWSM,0,0,1,1,30,1,0,0,0,1,1,1,1,1,2,0,0,80.80000305175781,2369.300048828125,0
4237-CLSMM,1,0,1,0,2,1,0,2,0,0,0,0,0,1,0,0,3,20.0,38.0,0
1452-VOQCH,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,2,75.0999984741211,75.0999984741211,0
4719-UMSIY,1,0,0,1,6,1,0,2,0,0,0,0,0,1,0,0,3,19.649999618530273,100.9000015258789,0
6614-VBEGU,0,0,1,0,24,1,0,0,0,1,0,0,1,1,0,1,0,69.44999694824219,1614.050048828125,0
